seed,action,scenario,estimate
62,2,both_miss,-0.03143153664662622
63,0,correct,-0.026140697840951754
63,0,m_miss,-0.02946800317514901
63,0,e_miss,-0.025465682655347273
63,0,both_miss,-0.02833370881970724
63,1,correct,-0.033151013404919424
63,1,m_miss,-0.03958916658984354
63,1,e_miss,-0.040840104662132386
63,1,both_miss,-0.03884349116153017
63,2,correct,-0.02906220500966136
63,2,m_miss,-0.032940279073633255
63,2,e_miss,-0.03018227453457188
63,2,both_miss,-0.03489418575169831
64,0,correct,-0.014714790616074473
64,0,m_miss,-0.01523181693479774
64,0,e_miss,-0.01723301703079569
64,0,both_miss,-0.018046291772404483
64,1,correct,-0.014788778911035501
64,1,m_miss,-0.016471324980285623
64,1,e_miss,-0.01925258981444756
64,1,both_miss,-0.02322651710114298
64,2,correct,-0.0071753475588639945
64,2,m_miss,-0.018082100350402874
64,2,e_miss,-0.012308451151878615
64,2,both_miss,-0.017487620932045117
65,0,correct,-0.008053025356285291
65,0,m_miss,-0.015725429053480747
65,0,e_miss,-0.01137529637600244
65,0,both_miss,-0.015557965271784713
65,1,correct,-0.0052140751629174776
65,1,m_miss,-0.011375930202109337
65,1,e_miss,-0.005869523257574683
65,1,both_miss,-0.005767829322717561
65,2,correct,-0.008352789749917587
65,2,m_miss,-0.00997242116219493
65,2,e_miss,-0.012090673074876747
65,2,both_miss,-0.013108648323011288
66,0,correct,-0.02080791485913417
66,0,m_miss,-0.022562180333115148
66,0,e_miss,-0.024094194527982067
66,0,both_miss,-0.024302244950839234
66,1,correct,-0.028329163504312804
66,1,m_miss,-0.024826041697173912
66,1,e_miss,-0.030163068789728836
66,1,both_miss,-0.024928329474875905
66,2,correct,-0.02272058152191789
66,2,m_miss,-0.024996393342675248
66,2,e_miss,-0.022881334255117923
66,2,both_miss,-0.03427517168934416
67,0,correct,-0.012017963964444543
67,0,m_miss,-0.0226870476488875
67,0,e_miss,-0.017834453475737085
67,0,both_miss,-0.02484078085428865
67,1,correct,-0.004750487883010359
67,1,m_miss,-0.01945583551108809
67,1,e_miss,-0.013980265659503478
67,1,both_miss,-0.020368918019027783
67,2,correct,-0.004620460516122045
67,2,m_miss,-0.009304547874154044
67,2,e_miss,-0.00918643661327881
67,2,both_miss,-0.009708249753634038
68,0,correct,-0.019021581495651675
68,0,m_miss,-0.01941947075073176
68,0,e_miss,-0.02161386233035628
68,0,both_miss,-0.02272477031930378
68,1,correct,-0.021343538830859068
68,1,m_miss,-0.021549440697657702
68,1,e_miss,-0.022339681104673836
68,1,both_miss,-0.025500024815841467
68,2,correct,-0.019968998018221943
68,2,m_miss,-0.019679511287892457
68,2,e_miss,-0.01953427665531901
68,2,both_miss,-0.02412220553993671
69,0,correct,-0.00041196945123698835
69,0,m_miss,-0.00268088524223907
69,0,e_miss,-0.010334419731309084
69,0,both_miss,-0.015146274407993973
69,1,correct,-0.01712757584062651
69,1,m_miss,-0.018292356452736868
69,1,e_miss,-0.018653340211661974
69,1,both_miss,-0.020093273518955443
69,2,correct,-0.013076392022605509
69,2,m_miss,-0.011690238467439702
69,2,e_miss,-0.013132366242003798
69,2,both_miss,-0.016225135765809303
70,0,correct,-0.011625544680683277
70,0,m_miss,-0.007401665203453417
70,0,e_miss,-0.006408332172267264
70,0,both_miss,-0.009882670313237406
70,1,correct,-0.022529331498391737
70,1,m_miss,-0.02426932423029325
70,1,e_miss,-0.02741144267034284
70,1,both_miss,-0.023139757322474426
70,2,correct,-0.008919968448912421
70,2,m_miss,-0.00908691990266943
70,2,e_miss,-0.01304140061876629
70,2,both_miss,-0.009612822451002935
71,0,correct,-9.135937052469932e-06
71,0,m_miss,-0.01054079456312296
71,0,e_miss,-0.0037787203473857154
71,0,both_miss,-0.004901780569155016
71,1,correct,-0.005562427467413152
71,1,m_miss,-0.006072839928387888
71,1,e_miss,-0.009097844628105927
71,1,both_miss,-0.009180236767334446
71,2,correct,-0.012235093456572088
71,2,m_miss,-0.012758889212883897
71,2,e_miss,-0.014204376481444262
71,2,both_miss,-0.02056192876557889
72,0,correct,-0.004239498811735293
72,0,m_miss,-0.008526746956296724
72,0,e_miss,-0.01011454053887621
72,0,both_miss,-0.012143893612384805
72,1,correct,-0.0058772349140184055
72,1,m_miss,-0.007319023838559768
72,1,e_miss,-0.005428347198869976
72,1,both_miss,-0.006732887752241246
72,2,correct,-0.004357965954066088
72,2,m_miss,-0.0062063131134506505
72,2,e_miss,-0.0023955368304387206
72,2,both_miss,-0.011033884443173006
73,0,correct,-0.015411517965651888
73,0,m_miss,-0.01709418859477258
73,0,e_miss,-0.020623378153931785
73,0,both_miss,-0.018961621891473043
73,1,correct,-0.01514318682244712
73,1,m_miss,-0.01596249271736591
73,1,e_miss,-0.018621310935359084
73,1,both_miss,-0.01868033854238092
73,2,correct,-0.009074541668162494
73,2,m_miss,-0.011084989137645808
73,2,e_miss,-0.008186272349719305
73,2,both_miss,-0.019674878109960135
74,0,correct,-0.01942212580031853
74,0,m_miss,-0.025282887134441302
74,0,e_miss,-0.019770201459845278
74,0,both_miss,-0.02520895048959832
74,1,correct,-0.013205870608401483
74,1,m_miss,-0.01267690709965611
74,1,e_miss,-0.015694165083573502
74,1,both_miss,-0.016991811009736943
74,2,correct,-0.020031983310931558
74,2,m_miss,-0.028272160516462766
74,2,e_miss,-0.023658107513770132
74,2,both_miss,-0.032091511338699204
75,0,correct,-0.01883506619517931
75,0,m_miss,-0.024762040352854012
75,0,e_miss,-0.028964253825392552
75,0,both_miss,-0.03616352606297296
75,1,correct,-0.02369769561941902
75,1,m_miss,-0.02865874833849805
75,1,e_miss,-0.028487549027555407
75,1,both_miss,-0.030978736714568095
75,2,correct,-0.021773615974115604
75,2,m_miss,-0.021781696030482887
75,2,e_miss,-0.03496902655843613
75,2,both_miss,-0.031796496137531924
76,0,correct,-0.02453452527724055
76,0,m_miss,-0.02807171561200443
76,0,e_miss,-0.03296155775925836
76,0,both_miss,-0.030815253848996433
76,1,correct,-0.029696705617507216
76,1,m_miss,-0.034367954932470524
76,1,e_miss,-0.029424369854293742
76,1,both_miss,-0.03931852016646137
76,2,correct,-0.012776107496113024
76,2,m_miss,-0.02302802241113591
76,2,e_miss,-0.020812195871733594
76,2,both_miss,-0.02640224704765194
77,0,correct,-0.019045656010567045
77,0,m_miss,-0.02271135247612626
77,0,e_miss,-0.026055487723827035
77,0,both_miss,-0.03135087410015915
77,1,correct,-0.005909455776617131
77,1,m_miss,-0.015716828984517563
77,1,e_miss,-0.017324560429387476
77,1,both_miss,-0.025617414928747265
77,2,correct,-0.01688262115224999
77,2,m_miss,-0.01664181261381864
77,2,e_miss,-0.020531559396820633
77,2,both_miss,-0.02191626498153833
78,0,correct,-0.015158805689714987
78,0,m_miss,-0.017467598107466932
78,0,e_miss,-0.01461906939865125
78,0,both_miss,-0.016387774414572225
78,1,correct,-0.019576193705341867
78,1,m_miss,-0.02054866758870845
78,1,e_miss,-0.019064250080271614
78,1,both_miss,-0.02021171980588891
78,2,correct,-0.014858847920602889
78,2,m_miss,-0.017402798381532237
78,2,e_miss,-0.027425598226063493
78,2,both_miss,-0.030602386138394725
79,0,correct,-0.007851227186859688
79,0,m_miss,-0.008235813561954288
79,0,e_miss,-0.012827921250002296
79,0,both_miss,-0.019136578587149632
79,1,correct,-0.003931006921529097
79,1,m_miss,-0.006672787874096019
79,1,e_miss,-0.0034048177549808045
79,1,both_miss,-0.01190939444777356
79,2,correct,-0.013077940646287934
79,2,m_miss,-0.01871663321258464
79,2,e_miss,-0.010919138005933434
79,2,both_miss,-0.012741208410643566
80,0,correct,-0.0233097920803428
80,0,m_miss,-0.031075250550113533
80,0,e_miss,-0.025931930062275444
80,0,both_miss,-0.029258402044018198
80,1,correct,-0.024037578485739817
80,1,m_miss,-0.024553962367124784
80,1,e_miss,-0.017834206388344
80,1,both_miss,-0.027641047390873655
80,2,correct,-0.018042826709111573
80,2,m_miss,-0.026489056659084888
80,2,e_miss,-0.015953090713750753
80,2,both_miss,-0.017990358775860662
81,0,correct,-0.003370961276327653
81,0,m_miss,-0.004684457773558441
81,0,e_miss,-0.010793512952366607
81,0,both_miss,-0.004209772970434329
81,1,correct,-0.011550842189972918
81,1,m_miss,-0.014208779167897924
81,1,e_miss,-0.014695753299277357
81,1,both_miss,-0.01802634524170536
81,2,correct,-0.014343058945057505
81,2,m_miss,-0.01427791613007949
81,2,e_miss,-0.015544244824246812
81,2,both_miss,-0.020736836912595844
82,0,correct,-0.02272207991062801
82,0,m_miss,-0.01590666155706915
82,0,e_miss,-0.01598409300741144
82,0,both_miss,-0.02043402134446104
82,1,correct,-0.027557982955010937
82,1,m_miss,-0.03546692168395437
82,1,e_miss,-0.03641761603538629
82,1,both_miss,-0.03527106224906184
82,2,correct,-0.020837986938083888
82,2,m_miss,-0.019780580184819846
82,2,e_miss,-0.019485345199781196
82,2,both_miss,-0.01953691354822661
83,0,correct,0.0017155138480770236
83,0,m_miss,-0.009806850785334486
83,0,e_miss,-0.008297115040315557
83,0,both_miss,-0.0028003277625092086
83,1,correct,-0.005284826754918688
83,1,m_miss,-0.007255022930669541
83,1,e_miss,-0.006048311138803447
83,1,both_miss,-0.009683066661459898
83,2,correct,-0.00858669867641537
83,2,m_miss,-0.01154473095363311
83,2,e_miss,-0.012404524390459715
83,2,both_miss,-0.010379864261813159
84,0,correct,-0.029245636831342618
84,0,m_miss,-0.03784776208535188
84,0,e_miss,-0.025426192516306033
84,0,both_miss,-0.03791764198799973
84,1,correct,-0.024809128562223916
84,1,m_miss,-0.026419437249462073
84,1,e_miss,-0.03152350756077448
84,1,both_miss,-0.032914629811765024
84,2,correct,-0.03188195916718711
84,2,m_miss,-0.0341098705200744
84,2,e_miss,-0.03650833172179913
84,2,both_miss,-0.037869167414753
85,0,correct,-0.027606124902274154
85,0,m_miss,-0.02041460430668679
85,0,e_miss,-0.028153314793500913
85,0,both_miss,-0.02568656107824051
85,1,correct,-0.02170238154617354
85,1,m_miss,-0.025610335015938655
85,1,e_miss,-0.02056766958352321
85,1,both_miss,-0.02264809266682286
85,2,correct,-0.01803118383549804
85,2,m_miss,-0.023544736956442134
85,2,e_miss,-0.018567180199885677
85,2,both_miss,-0.035362404848777985
86,0,correct,-0.01465734759910162
86,0,m_miss,-0.01552701826899603
86,0,e_miss,-0.023439632383882993
86,0,both_miss,-0.022787701183995236
86,1,correct,-0.013647110937658479
86,1,m_miss,-0.016609452079740922
86,1,e_miss,-0.02001930980689718
86,1,both_miss,-0.02356592401123447
86,2,correct,-0.013979677679493036
86,2,m_miss,-0.019247937943718093
86,2,e_miss,-0.019092474371509193
86,2,both_miss,-0.02153861205935593
87,0,correct,-0.020590605300904133
87,0,m_miss,-0.021223403818251486
87,0,e_miss,-0.018426382768311954
87,0,both_miss,-0.01466877829265938
87,1,correct,-0.027223644005387404
87,1,m_miss,-0.030356321366265843
87,1,e_miss,-0.03120564090134206
87,1,both_miss,-0.03619308492146586
87,2,correct,-0.02101192147976327
87,2,m_miss,-0.01886123113625656
87,2,e_miss,-0.020755391409560755
87,2,both_miss,-0.021886047725808315
88,0,correct,-0.01927801696049994
88,0,m_miss,-0.015565880483300393
88,0,e_miss,-0.018093837514820018
88,0,both_miss,-0.02211980135346086
88,1,correct,-0.015897102558665083
88,1,m_miss,-0.01937886557604743
88,1,e_miss,-0.01966028417491504
88,1,both_miss,-0.027596869535642072
88,2,correct,-0.013751419339708224
88,2,m_miss,-0.02667166946447501
88,2,e_miss,-0.016687404797001457
88,2,both_miss,-0.01893212529426629
89,0,correct,-0.016328705501051845
89,0,m_miss,-0.01763497707021386
89,0,e_miss,-0.014952912284092429
89,0,both_miss,-0.015964122435550593
89,1,correct,-0.012555859283616981
89,1,m_miss,-0.013968508487695389
89,1,e_miss,-0.016549822472281754
89,1,both_miss,-0.01978396031183041
89,2,correct,-0.01069013120517127
89,2,m_miss,-0.015014907920794698
89,2,e_miss,-0.014013961259211177
89,2,both_miss,-0.01774795528784913
90,0,correct,-0.005527489821764395
90,0,m_miss,-0.006922851177963038
90,0,e_miss,-0.017564892590908498
90,0,both_miss,-0.007432249108948719
90,1,correct,-0.015244658364918584
90,1,m_miss,-0.01752539626159031
90,1,e_miss,-0.019075778935791148
90,1,both_miss,-0.0228167419890161
90,2,correct,-0.013552932702159506
90,2,m_miss,-0.013921841033160161
90,2,e_miss,-0.013120569053797822
90,2,both_miss,-0.015586826502767527
91,0,correct,-0.023208655119590055
91,0,m_miss,-0.02138847223846483
91,0,e_miss,-0.022354529556849627
91,0,both_miss,-0.021415428989359775
91,1,correct,-0.021931211849381613
91,1,m_miss,-0.02559730068167769
91,1,e_miss,-0.025658194353713356
91,1,both_miss,-0.026829961817203662
91,2,correct,-0.019607517724860316
91,2,m_miss,-0.03438463972936882
91,2,e_miss,-0.02779756343126175
91,2,both_miss,-0.026431089110667598
92,0,correct,-0.014687675577665755
92,0,m_miss,-0.012657396341846134
92,0,e_miss,-0.012645688083919165
92,0,both_miss,-0.014845468969227152
92,1,correct,-0.01433440573008721
92,1,m_miss,-0.018241844232924978
92,1,e_miss,-0.018573079097730514
92,1,both_miss,-0.02091699222416934
92,2,correct,-0.012041936700404621
92,2,m_miss,-0.012143443242655618
92,2,e_miss,-0.012175829177222548
92,2,both_miss,-0.01019846987099408
93,0,correct,-0.020341777460542127
93,0,m_miss,-0.02487385770573474
93,0,e_miss,-0.021459523458366037
93,0,both_miss,-0.02544475095512608
93,1,correct,-0.01537919171103119
93,1,m_miss,-0.016718853148246685
93,1,e_miss,-0.017200642925805816
93,1,both_miss,-0.02125571375989496
93,2,correct,-0.005294212584886474
93,2,m_miss,-0.008041284106721062
93,2,e_miss,-0.005689003578092022
93,2,both_miss,-0.010820969253487323
94,0,correct,-0.01636595755385313
94,0,m_miss,-0.018173521365906425
94,0,e_miss,-0.020039724040604306
94,0,both_miss,-0.019689966918103673
94,1,correct,-0.024630420151884904
94,1,m_miss,-0.03255859440594023
94,1,e_miss,-0.027727497405856786
94,1,both_miss,-0.030926032589040937
94,2,correct,-0.01808052786377612
94,2,m_miss,-0.023236406754529267
94,2,e_miss,-0.016853938711794338
94,2,both_miss,-0.025628611929511106
95,0,correct,-0.015615351117508919
95,0,m_miss,-0.016201475040977808
95,0,e_miss,-0.021843226003500443
95,0,both_miss,-0.02301538640897682
95,1,correct,-0.01371003257457516
95,1,m_miss,-0.019617783897940756
95,1,e_miss,-0.011893896062127254
95,1,both_miss,-0.018147603846979932
95,2,correct,-0.012204458150786983
95,2,m_miss,-0.02565257794711958
95,2,e_miss,-0.012061274488979633
95,2,both_miss,-0.029082376783613615
96,0,correct,-0.009912380428107178
96,0,m_miss,-0.016459721132346526
96,0,e_miss,-0.011037768025215215
96,0,both_miss,-0.019480326044565104
96,1,correct,-0.014743818656510234
96,1,m_miss,-0.016923149654504765
96,1,e_miss,-0.01638342081730686
96,1,both_miss,-0.02043619317720198
96,2,correct,-0.016816812050620092
96,2,m_miss,-0.018703892447585444
96,2,e_miss,-0.02616212062003094
96,2,both_miss,-0.026347737552220536
97,0,correct,-0.01982727979261193
97,0,m_miss,-0.024129537784599062
97,0,e_miss,-0.028942761466052735
97,0,both_miss,-0.024918466207555997
97,1,correct,-0.01869657793824573
97,1,m_miss,-0.01961689215991957
97,1,e_miss,-0.01858676169855172
97,1,both_miss,-0.0233680175823139
97,2,correct,-0.016749118250606647
97,2,m_miss,-0.018602146586571174
97,2,e_miss,-0.015568915484029682
97,2,both_miss,-0.028508759997877137
98,0,correct,-0.0004995147015732002
98,0,m_miss,-0.004019935659794393
98,0,e_miss,-0.004587372389225851
98,0,both_miss,-0.007150996520266822
98,1,correct,-0.003377853660293571
98,1,m_miss,-0.007807168572662798
98,1,e_miss,-0.010172259404488553
98,1,both_miss,-0.008414375406858365
98,2,correct,0.007581209333535933
98,2,m_miss,0.0011159924439038398
98,2,e_miss,0.00043613043478812663
98,2,both_miss,-0.0017761376537160348
99,0,correct,-0.014334495934376395
99,0,m_miss,-0.015428534071975388
99,0,e_miss,-0.020133748809574144
99,0,both_miss,-0.01894519214224013
99,1,correct,-0.011144068216135226
99,1,m_miss,-0.020415823431851932
99,1,e_miss,-0.019623899968750764
99,1,both_miss,-0.017370061845378055
99,2,correct,-0.016291742156714237
99,2,m_miss,-0.016094340123262295
99,2,e_miss,-0.018019452319454503
99,2,both_miss,-0.019736556755779334
100,0,correct,-0.03227923885048754
100,0,m_miss,-0.03595886089289075
100,0,e_miss,-0.03736004673242536
100,0,both_miss,-0.03722747234732976
100,1,correct,-0.02796330612150187
100,1,m_miss,-0.027801820491757702
100,1,e_miss,-0.03052903029969383
100,1,both_miss,-0.03297726218139845
100,2,correct,-0.022777686866137473
100,2,m_miss,-0.025469219518217078
100,2,e_miss,-0.02763155977385377
100,2,both_miss,-0.029888144540750953
101,0,correct,-0.026182463479427945
101,0,m_miss,-0.026166928485529952
101,0,e_miss,-0.026707288432591524
101,0,both_miss,-0.033855780260237445
101,1,correct,-0.013670131788601544
101,1,m_miss,-0.020005944826341583
101,1,e_miss,-0.020632302921736328
101,1,both_miss,-0.018882327677022727
101,2,correct,-0.020431138856930018
101,2,m_miss,-0.027661225064700177
101,2,e_miss,-0.023694444400703462
101,2,both_miss,-0.03329082008983244
102,0,correct,-0.008398807872369676
102,0,m_miss,-0.02068138560810422
102,0,e_miss,-0.01850007909600016
102,0,both_miss,-0.013997539073373243
102,1,correct,-0.016166784501748147
102,1,m_miss,-0.01672775374079444
102,1,e_miss,-0.016111262589971236
102,1,both_miss,-0.01731273710867705
102,2,correct,-0.02067145030378651
102,2,m_miss,-0.018811050533131663
102,2,e_miss,-0.022941817057438123
102,2,both_miss,-0.019837913053045386
103,0,correct,-0.0042983622306268275
103,0,m_miss,-0.006791183940694194
103,0,e_miss,-0.00720246412970198
103,0,both_miss,-0.013981416075500885
103,1,correct,-0.01069594383534222
103,1,m_miss,-0.012000912088327667
103,1,e_miss,-0.011664635760206165
103,1,both_miss,-0.008596381209123663
103,2,correct,-0.01056288010912795
103,2,m_miss,-0.016555133283898432
103,2,e_miss,-0.014204534830109037
103,2,both_miss,-0.01728588306687715
104,0,correct,-0.01605897929903649
104,0,m_miss,-0.02220070571995917
104,0,e_miss,-0.022566650683309517
104,0,both_miss,-0.026646240585617535
104,1,correct,-0.019360837278665027
104,1,m_miss,-0.019347221993516496
104,1,e_miss,-0.02424551510527968
104,1,both_miss,-0.03335199352743802
104,2,correct,-0.0061339028203751976
104,2,m_miss,-0.017489730056720193
104,2,e_miss,-0.016298184548253426
104,2,both_miss,-0.01896904301870138
105,0,correct,-0.01783119402267237
105,0,m_miss,-0.020180425962654264
105,0,e_miss,-0.021066823538753734
105,0,both_miss,-0.02281227042376113
105,1,correct,-0.023745934177242946
105,1,m_miss,-0.025902978635044593
105,1,e_miss,-0.029877018223054476
105,1,both_miss,-0.024431110203149486
105,2,correct,-0.01119995709143683
105,2,m_miss,-0.024165471600486144
105,2,e_miss,-0.024052588126511117
105,2,both_miss,-0.02759175778531349
106,0,correct,-0.010050630580972756
106,0,m_miss,-0.009432959973986375
106,0,e_miss,-0.010504923468044089
106,0,both_miss,-0.010834328331437373
106,1,correct,-0.016295185504726542
106,1,m_miss,-0.025703109766370743
106,1,e_miss,-0.02162743681906592
106,1,both_miss,-0.026638782992892004
106,2,correct,-0.013504853565155125
106,2,m_miss,-0.0276603450305534
106,2,e_miss,-0.024866168039444716
106,2,both_miss,-0.03734287736685043
107,0,correct,-0.01985406178155627
107,0,m_miss,-0.019235329098556294
107,0,e_miss,-0.019845892125188735
107,0,both_miss,-0.014310079931176136
107,1,correct,-0.014057239485659189
107,1,m_miss,-0.014683092054003519
107,1,e_miss,-0.01614277143118535
107,1,both_miss,-0.025070789472038255
107,2,correct,-0.01791486150953714
107,2,m_miss,-0.019355806306551985
107,2,e_miss,-0.020065276140689564
107,2,both_miss,-0.029706998650545238
108,0,correct,-0.014576958061581177
108,0,m_miss,-0.018840630295996162
